sale_id,date,day_of_week,product_name,category,size,color,quantity_sold,price (Rs.),discount (%),total_amount (Rs.),payment_method,customer_gender,age_group,store_section,invoice_id,transaction_time,sku_id
S003826,2026-08-28,Friday,Women Flats,Footwear,4,Beige,1,799.00,0,799.00,UPI,Female,Adult (31-45),Women,INV001926,11:14:00,P32-4-BEIGE
S003827,2026-08-28,Friday,Cotton Kurti,Ethnic Wear,XL,Maroon,1,999.00,0,999.00,UPI,Female,Teen (13-19),Women,INV001927,21:00:00,P07-XL-MAROON
S003828,2026-08-28,Friday,Kids Joggers,Bottoms,6-7Y,Navy,1,699.00,0,699.00,UPI,Female,Teen (13-19),Kids,INV001927,21:00:00,P19-67Y-NAVY
S003829,2026-08-28,Friday,Crop Top,Tops,L,White,1,599.00,0,599.00,UPI,Female,Young Adult (20-30),Women,INV001928,19:43:00,P11-L-WHITE
S003830,2026-08-28,Friday,Sneakers,Footwear,7,Grey,2,1499.00,0,2998.00,UPI,Female,Young Adult (20-30),Men,INV001928,19:43:00,P20-7-GREY
S003831,2026-08-28,Friday,Chino Trousers,Bottoms,36,Beige,1,1099.00,0,1099.00,UPI,Female,Adult (31-45),Men,INV001929,18:02:00,P04-36-BEIGE
S003832,2026-08-28,Friday,Formal Shirt,Tops,XL,White,1,999.00,0,999.00,UPI,Female,Adult (31-45),Men,INV001930,19:50:00,P05-XL-WHITE
S003833,2026-08-28,Friday,Cotton Kurti,Ethnic Wear,L,Maroon,1,999.00,0,999.00,UPI,Male,Teen (13-19),Women,INV001931,20:09:00,P07-L-MAROON
S003834,2026-08-28,Friday,Chino Trousers,Bottoms,34,Beige,1,1099.00,0,1099.00,UPI,Male,Teen (13-19),Men,INV001931,20:09:00,P04-34-BEIGE
S003835,2026-08-28,Friday,Women Flats,Footwear,7,Black,1,799.00,0,799.00,Card,Female,Teen (13-19),Women,INV001932,15:06:00,P32-7-BLACK
S003836,2026-08-28,Friday,Hair Accessories Set,Accessories,OneSize,Pink,1,199.00,0,199.00,Card,Female,Teen (13-19),Accessories,INV001932,15:06:00,P28-ONESIZE-PINK
S003837,2026-08-28,Friday,Polo T-Shirt,Tops,S,Navy,1,699.00,0,699.00,Card,Female,Teen (13-19),Men,INV001932,15:06:00,P02-S-NAVY
S003838,2026-08-28,Friday,Slim Fit Jeans,Bottoms,34,Light Blue,2,1299.00,0,2598.00,Card,Female,Teen (13-19),Men,INV001932,15:06:00,P03-34-LIGHTBLU
S003839,2026-08-28,Friday,Graphic Tee,Tops,M,Black,2,499.00,0,998.00,UPI,Female,Young Adult (20-30),Men,INV001933,21:15:00,P06-M-BLACK
S003840,2026-08-28,Friday,Floral Kurti,Ethnic Wear,L,Green,1,1199.00,0,1199.00,Cash,Female,Adult (31-45),Women,INV001934,17:00:00,P08-L-GREEN
S003841,2026-08-28,Friday,Crop Top,Tops,M,Lavender,2,599.00,0,1198.00,Cash,Female,Adult (31-45),Women,INV001934,17:00:00,P11-M-LAVENDER
S003842,2026-08-28,Friday,Kids Ethnic Kurta Set,Ethnic Wear,4-5Y,Mustard,1,999.00,0,999.00,UPI,Female,Young Adult (20-30),Kids,INV001935,13:37:00,P17-45Y-MUSTARD
S003843,2026-08-28,Friday,Crop Top,Tops,XS,Black,2,599.00,0,1198.00,UPI,Male,Senior (46+),Women,INV001936,17:50:00,P11-XS-BLACK
S003844,2026-08-28,Friday,Graphic Tee,Tops,L,Black,1,499.00,0,499.00,UPI,Female,Teen (13-19),Men,INV001937,15:23:00,P06-L-BLACK
S003845,2026-08-28,Friday,Crop Top,Tops,M,White,1,599.00,0,599.00,UPI,Male,Young Adult (20-30),Women,INV001938,19:31:00,P11-M-WHITE
S003846,2026-08-28,Friday,Floral Kurti,Ethnic Wear,S,Pink,1,1199.00,0,1199.00,UPI,Male,Young Adult (20-30),Women,INV001938,19:31:00,P08-S-PINK
S003847,2026-08-28,Friday,Palazzo Kurta Set,Ethnic Wear,S,Teal,1,1399.00,20,1119.20,Cash,Female,Adult (31-45),Women,INV001939,16:35:00,P14-S-TEAL
S003848,2026-08-28,Friday,Women Flats,Footwear,7,Black,1,799.00,0,799.00,Cash,Female,Adult (31-45),Women,INV001939,16:35:00,P32-7-BLACK
S003849,2026-08-28,Friday,Crop Top,Tops,S,White,1,599.00,0,599.00,Cash,Female,Adult (31-45),Women,INV001939,16:35:00,P11-S-WHITE
S003850,2026-08-28,Friday,Palazzo Kurta Set,Ethnic Wear,M,Mustard,1,1399.00,20,1119.20,Cash,Female,Adult (31-45),Women,INV001939,16:35:00,P14-M-MUSTARD
S003851,2026-08-28,Friday,Sneakers,Footwear,7,White,2,1499.00,0,2998.00,Cash,Female,Adult (31-45),Men,INV001939,16:35:00,P20-7-WHITE
S003852,2026-08-28,Friday,Printed Top,Tops,XS,White,1,699.00,0,699.00,UPI,Male,Adult (31-45),Women,INV001940,20:04:00,P12-XS-WHITE
S003853,2026-08-28,Friday,Printed Top,Tops,L,White,2,699.00,0,1398.00,UPI,Male,Adult (31-45),Women,INV001940,20:04:00,P12-L-WHITE
S003854,2026-08-28,Friday,Kids Joggers,Bottoms,4-5Y,Black,2,699.00,0,1398.00,UPI,Male,Young Adult (20-30),Kids,INV001941,19:54:00,P19-45Y-BLACK
S003855,2026-08-28,Friday,Sneakers,Footwear,8,Grey,1,1499.00,0,1499.00,UPI,Female,Young Adult (20-30),Men,INV001942,21:08:00,P20-8-GREY
S003856,2026-08-28,Friday,Sling Bag,Accessories,OneSize,Pink,1,699.00,0,699.00,UPI,Female,Young Adult (20-30),Accessories,INV001942,21:08:00,P25-ONESIZE-PINK
S003857,2026-08-28,Friday,Crop Top,Tops,XS,Lavender,1,599.00,0,599.00,UPI,Female,Young Adult (20-30),Women,INV001942,21:08:00,P11-XS-LAVENDER
S003858,2026-08-28,Friday,Printed Top,Tops,M,White,1,699.00,0,699.00,UPI,Female,Young Adult (20-30),Women,INV001942,21:08:00,P12-M-WHITE
S003859,2026-08-28,Friday,Basic Crew T-Shirt,Tops,S,Olive,1,399.00,0,399.00,Card,Female,Senior (46+),Men,INV001943,20:08:00,P01-S-OLIVE
S003860,2026-08-28,Friday,Straight Pants,Bottoms,L,Black,1,799.00,0,799.00,Card,Female,Senior (46+),Women,INV001943,20:08:00,P09-L-BLACK
S003861,2026-08-28,Friday,Sneakers,Footwear,7,White,1,1499.00,0,1499.00,UPI,Male,Young Adult (20-30),Men,INV001944,18:57:00,P20-7-WHITE
S003862,2026-08-28,Friday,Sneakers,Footwear,9,Grey,1,1499.00,0,1499.00,Cash,Female,Young Adult (20-30),Men,INV001945,10:37:00,P20-9-GREY
S003863,2026-08-28,Friday,Kids Lehenga Set,Ethnic Wear,8-9Y,Peach,1,1299.00,20,1039.20,Cash,Female,Young Adult (20-30),Kids,INV001945,10:37:00,P18-89Y-PEACH
S003864,2026-08-28,Friday,Women Flats,Footwear,6,Silver,1,799.00,0,799.00,Cash,Female,Young Adult (20-30),Women,INV001945,10:37:00,P32-6-SILVER
S003865,2026-08-28,Friday,Basic Crew T-Shirt,Tops,M,Olive,1,399.00,0,399.00,UPI,Male,Adult (31-45),Men,INV001946,19:10:00,P01-M-OLIVE
S003866,2026-08-28,Friday,Denim Jeggings,Bottoms,L,Black,1,999.00,0,999.00,UPI,Male,Adult (31-45),Women,INV001946,19:10:00,P10-L-BLACK
S003867,2026-08-28,Friday,Ethnic Dupatta,Accessories,OneSize,Red,3,599.00,0,1797.00,UPI,Female,Young Adult (20-30),Women,INV001947,17:48:00,P31-ONESIZE-RED
S003868,2026-08-28,Friday,Handbag,Accessories,OneSize,Tan,1,999.00,0,999.00,UPI,Female,Young Adult (20-30),Accessories,INV001947,17:48:00,P24-ONESIZE-TAN
S003869,2026-08-28,Friday,Printed Top,Tops,S,White,1,699.00,0,699.00,Card,Female,Young Adult (20-30),Women,INV001948,19:21:00,P12-S-WHITE
S003870,2026-08-28,Friday,Cotton Kurti,Ethnic Wear,S,Maroon,1,999.00,0,999.00,Cash,Female,Senior (46+),Women,INV001949,18:37:00,P07-S-MAROON
S003871,2026-08-28,Friday,Cotton Kurti,Ethnic Wear,XS,Maroon,1,999.00,0,999.00,Cash,Female,Senior (46+),Women,INV001949,18:37:00,P07-XS-MAROON
S003872,2026-08-28,Friday,Sneakers,Footwear,9,Grey,1,1499.00,0,1499.00,Cash,Female,Senior (46+),Men,INV001949,18:37:00,P20-9-GREY
S003873,2026-08-28,Friday,Kids Denim Shorts,Bottoms,6-7Y,Black,1,599.00,0,599.00,Card,Male,Teen (13-19),Kids,INV001950,19:44:00,P16-67Y-BLACK
S003874,2026-08-28,Friday,Women Flats,Footwear,8,Beige,1,799.00,0,799.00,Card,Male,Teen (13-19),Women,INV001950,19:44:00,P32-8-BEIGE
S003875,2026-08-28,Friday,Basic Crew T-Shirt,Tops,M,Black,1,399.00,0,399.00,UPI,Male,Adult (31-45),Men,INV001951,18:14:00,P01-M-BLACK
S003876,2026-08-28,Friday,Graphic Tee,Tops,M,Red,1,499.00,0,499.00,Cash,Female,Young Adult (20-30),Men,INV001952,13:50:00,P06-M-RED
S003877,2026-08-28,Friday,Handbag,Accessories,OneSize,Black,1,999.00,0,999.00,Cash,Female,Young Adult (20-30),Accessories,INV001952,13:50:00,P24-ONESIZE-BLACK
S003878,2026-08-28,Friday,Denim Jeggings,Bottoms,M,Indigo,1,999.00,0,999.00,Cash,Female,Young Adult (20-30),Women,INV001952,13:50:00,P10-M-INDIGO
S003879,2026-08-28,Friday,Slim Fit Jeans,Bottoms,34,Light Blue,1,1299.00,0,1299.00,UPI,Female,Adult (31-45),Men,INV001953,18:53:00,P03-34-LIGHTBLU
S003880,2026-08-28,Friday,Ethnic Dupatta,Accessories,OneSize,Red,1,599.00,0,599.00,UPI,Female,Adult (31-45),Women,INV001953,18:53:00,P31-ONESIZE-RED
S003881,2026-08-28,Friday,Sandals,Footwear,8,Gold,2,999.00,0,1998.00,Card,Male,Adult (31-45),Women,INV001954,18:53:00,P21-8-GOLD
S003882,2026-08-28,Friday,Handbag,Accessories,OneSize,Tan,1,999.00,0,999.00,UPI,Female,Young Adult (20-30),Accessories,INV001955,19:38:00,P24-ONESIZE-TAN
S003883,2026-08-28,Friday,Kids Cartoon Tee,Tops,6-7Y,Yellow,1,399.00,0,399.00,UPI,Female,Young Adult (20-30),Kids,INV001955,19:38:00,P15-67Y-YELLOW
S003884,2026-08-28,Friday,Kids Cartoon Tee,Tops,4-5Y,Yellow,1,399.00,0,399.00,UPI,Female,Young Adult (20-30),Kids,INV001956,18:13:00,P15-45Y-YELLOW
S003885,2026-08-28,Friday,Cotton Kurti,Ethnic Wear,L,Maroon,1,999.00,0,999.00,UPI,Female,Young Adult (20-30),Women,INV001956,18:13:00,P07-L-MAROON
S003886,2026-08-28,Friday,Graphic Tee,Tops,S,Red,1,499.00,0,499.00,UPI,Female,Young Adult (20-30),Men,INV001956,18:13:00,P06-S-RED
S003887,2026-08-28,Friday,Sneakers,Footwear,7,Black,1,1499.00,0,1499.00,Cash,Male,Adult (31-45),Men,INV001957,19:58:00,P20-7-BLACK
S003888,2026-08-28,Friday,Basic Crew T-Shirt,Tops,L,White,1,399.00,0,399.00,Cash,Male,Adult (31-45),Men,INV001957,19:58:00,P01-L-WHITE
S003889,2026-08-28,Friday,Belt,Accessories,36,Brown,1,399.00,0,399.00,Card,Female,Adult (31-45),Accessories,INV001958,16:44:00,P26-36-BROWN
S003890,2026-08-28,Friday,Printed Top,Tops,S,Red,1,699.00,0,699.00,Card,Female,Adult (31-45),Women,INV001958,16:44:00,P12-S-RED
S003891,2026-08-28,Friday,Palazzo Kurta Set,Ethnic Wear,S,Mustard,1,1399.00,20,1119.20,UPI,Female,Young Adult (20-30),Women,INV001959,18:43:00,P14-S-MUSTARD
S003892,2026-08-28,Friday,Printed Top,Tops,M,White,1,699.00,0,699.00,UPI,Female,Young Adult (20-30),Women,INV001959,18:43:00,P12-M-WHITE
S003893,2026-08-28,Friday,Palazzo Kurta Set,Ethnic Wear,XL,Teal,1,1399.00,20,1119.20,UPI,Female,Adult (31-45),Women,INV001960,20:44:00,P14-XL-TEAL
S003894,2026-08-28,Friday,Printed Top,Tops,M,Red,1,699.00,0,699.00,UPI,Female,Teen (13-19),Women,INV001961,16:04:00,P12-M-RED
S003895,2026-08-28,Friday,Floral Kurti,Ethnic Wear,L,Pink,1,1199.00,0,1199.00,UPI,Female,Teen (13-19),Women,INV001961,16:04:00,P08-L-PINK
S003896,2026-08-28,Friday,Chino Trousers,Bottoms,36,Beige,1,1099.00,0,1099.00,UPI,Female,Adult (31-45),Men,INV001962,13:35:00,P04-36-BEIGE
S003897,2026-08-28,Friday,Printed Top,Tops,L,White,1,699.00,0,699.00,UPI,Female,Adult (31-45),Women,INV001962,13:35:00,P12-L-WHITE
S003898,2026-08-28,Friday,Women Flats,Footwear,7,Beige,1,799.00,0,799.00,UPI,Female,Adult (31-45),Women,INV001962,13:35:00,P32-7-BEIGE
S003899,2026-08-28,Friday,Flip Flops,Footwear,10,Grey,1,399.00,0,399.00,UPI,Female,Young Adult (20-30),Men,INV001963,18:00:00,P23-10-GREY
S003900,2026-08-28,Friday,Basic Crew T-Shirt,Tops,L,White,1,399.00,0,399.00,UPI,Female,Young Adult (20-30),Men,INV001963,18:00:00,P01-L-WHITE
S003901,2026-08-28,Friday,Floral Kurti,Ethnic Wear,S,Pink,1,1199.00,0,1199.00,UPI,Female,Young Adult (20-30),Women,INV001963,18:00:00,P08-S-PINK
S003902,2026-08-28,Friday,Cap,Accessories,OneSize,Black,1,299.00,0,299.00,Card,Male,Adult (31-45),Accessories,INV001964,14:28:00,P29-ONESIZE-BLACK
S003903,2026-08-28,Friday,Scarf,Accessories,OneSize,Floral,1,499.00,30,349.30,Card,Male,Adult (31-45),Accessories,INV001964,14:28:00,P30-ONESIZE-FLORAL
S003904,2026-08-28,Friday,Basic Crew T-Shirt,Tops,M,White,2,399.00,0,798.00,Card,Male,Adult (31-45),Men,INV001964,14:28:00,P01-M-WHITE
S003905,2026-08-28,Friday,Basic Crew T-Shirt,Tops,L,Black,1,399.00,0,399.00,Card,Female,Young Adult (20-30),Men,INV001965,16:09:00,P01-L-BLACK
S003906,2026-08-28,Friday,Women Flats,Footwear,8,Beige,1,799.00,0,799.00,Card,Female,Young Adult (20-30),Women,INV001965,16:09:00,P32-8-BEIGE
S003907,2026-08-28,Friday,Floral Kurti,Ethnic Wear,L,Blue,1,1199.00,0,1199.00,Cash,Female,Young Adult (20-30),Women,INV001966,21:19:00,P08-L-BLUE
S003908,2026-08-28,Friday,Cotton Kurti,Ethnic Wear,M,Mustard,1,999.00,0,999.00,Cash,Female,Young Adult (20-30),Women,INV001966,21:19:00,P07-M-MUSTARD
S003909,2026-08-28,Friday,Denim Jeggings,Bottoms,S,Indigo,1,999.00,0,999.00,Cash,Female,Young Adult (20-30),Women,INV001966,21:19:00,P10-S-INDIGO
S003910,2026-08-28,Friday,Floral Kurti,Ethnic Wear,M,Green,1,1199.00,0,1199.00,UPI,Female,Adult (31-45),Women,INV001967,20:27:00,P08-M-GREEN
S003911,2026-08-28,Friday,Cotton Kurti,Ethnic Wear,L,Mustard,1,999.00,0,999.00,UPI,Female,Adult (31-45),Women,INV001967,20:27:00,P07-L-MUSTARD
S003912,2026-08-28,Friday,Women Flats,Footwear,4,Black,1,799.00,0,799.00,UPI,Female,Teen (13-19),Women,INV001968,20:05:00,P32-4-BLACK
S003913,2026-08-28,Friday,Denim Jeggings,Bottoms,XS,Indigo,1,999.00,0,999.00,UPI,Female,Teen (13-19),Women,INV001968,20:05:00,P10-XS-INDIGO
S003914,2026-08-28,Friday,Chino Trousers,Bottoms,34,Olive,1,1099.00,0,1099.00,UPI,Male,Young Adult (20-30),Men,INV001969,19:36:00,P04-34-OLIVE
S003915,2026-08-28,Friday,Basic Crew T-Shirt,Tops,S,Black,1,399.00,0,399.00,Cash,Female,Young Adult (20-30),Men,INV001970,20:25:00,P01-S-BLACK
S003916,2026-08-28,Friday,Belt,Accessories,38,Black,1,399.00,0,399.00,UPI,Female,Young Adult (20-30),Accessories,INV001971,12:11:00,P26-38-BLACK
S003917,2026-08-28,Friday,Flip Flops,Footwear,7,Grey,1,399.00,0,399.00,UPI,Male,Young Adult (20-30),Men,INV001972,11:43:00,P23-7-GREY
S003918,2026-08-28,Friday,Slim Fit Jeans,Bottoms,34,Black,1,1299.00,0,1299.00,UPI,Male,Young Adult (20-30),Men,INV001972,11:43:00,P03-34-BLACK
S003919,2026-08-28,Friday,Belt,Accessories,32,Brown,1,399.00,0,399.00,UPI,Male,Young Adult (20-30),Accessories,INV001972,11:43:00,P26-32-BROWN
S003920,2026-08-28,Friday,Sneakers,Footwear,8,Black,1,1499.00,0,1499.00,Card,Female,Teen (13-19),Men,INV001973,18:45:00,P20-8-BLACK
S003921,2026-08-28,Friday,Cotton Kurti,Ethnic Wear,S,Teal,1,999.00,0,999.00,Card,Female,Teen (13-19),Women,INV001973,18:45:00,P07-S-TEAL
S003922,2026-08-28,Friday,Flip Flops,Footwear,10,Black,1,399.00,0,399.00,UPI,Female,Young Adult (20-30),Men,INV001974,21:08:00,P23-10-BLACK
S003923,2026-08-28,Friday,Kids Joggers,Bottoms,8-9Y,Navy,1,699.00,0,699.00,Card,Female,Adult (31-45),Kids,INV001975,17:19:00,P19-89Y-NAVY
S003924,2026-08-28,Friday,Sandals,Footwear,4,Tan,1,999.00,0,999.00,Card,Female,Adult (31-45),Women,INV001975,17:19:00,P21-4-TAN
S003925,2026-08-28,Friday,Sneakers,Footwear,7,White,1,1499.00,0,1499.00,UPI,Male,Young Adult (20-30),Men,INV001976,14:32:00,P20-7-WHITE
S003926,2026-08-28,Friday,Palazzo Kurta Set,Ethnic Wear,S,Maroon,1,1399.00,20,1119.20,UPI,Female,Senior (46+),Women,INV001977,19:47:00,P14-S-MAROON
S003927,2026-08-28,Friday,Crop Top,Tops,M,Lavender,1,599.00,0,599.00,UPI,Female,Senior (46+),Women,INV001977,19:47:00,P11-M-LAVENDER
S003928,2026-08-29,Saturday,Kids Ethnic Kurta Set,Ethnic Wear,6-7Y,Mustard,1,999.00,0,999.00,UPI,Male,Senior (46+),Kids,INV001978,19:30:00,P17-67Y-MUSTARD
S003929,2026-08-29,Saturday,Printed Top,Tops,M,Blue,1,699.00,0,699.00,UPI,Male,Senior (46+),Women,INV001978,19:30:00,P12-M-BLUE
S003930,2026-08-29,Saturday,Formal Shirt,Tops,M,White,1,999.00,0,999.00,UPI,Female,Teen (13-19),Men,INV001979,21:21:00,P05-M-WHITE
S003931,2026-08-29,Saturday,Basic Crew T-Shirt,Tops,M,Navy,1,399.00,0,399.00,UPI,Female,Teen (13-19),Men,INV001979,21:21:00,P01-M-NAVY
S003932,2026-08-29,Saturday,Graphic Tee,Tops,L,White,1,499.00,0,499.00,Cash,Female,Adult (31-45),Men,INV001980,18:07:00,P06-L-WHITE
S003933,2026-08-29,Saturday,Handbag,Accessories,OneSize,Maroon,2,999.00,0,1998.00,UPI,Female,Adult (31-45),Accessories,INV001981,12:19:00,P24-ONESIZE-MAROON
S003934,2026-08-29,Saturday,Printed Top,Tops,XL,Red,1,699.00,0,699.00,UPI,Female,Adult (31-45),Women,INV001981,12:19:00,P12-XL-RED
S003935,2026-08-29,Saturday,Sneakers,Footwear,8,White,1,1499.00,0,1499.00,UPI,Female,Adult (31-45),Men,INV001981,12:19:00,P20-8-WHITE
S003936,2026-08-29,Saturday,Denim Jeggings,Bottoms,S,Black,2,999.00,0,1998.00,UPI,Female,Adult (31-45),Women,INV001981,12:19:00,P10-S-BLACK
S003937,2026-08-29,Saturday,Graphic Tee,Tops,L,White,1,499.00,0,499.00,UPI,Male,Senior (46+),Men,INV001982,20:00:00,P06-L-WHITE
S003938,2026-08-29,Saturday,Wallet,Accessories,OneSize,Black,1,499.00,0,499.00,UPI,Male,Senior (46+),Accessories,INV001982,20:00:00,P27-ONESIZE-BLACK
S003939,2026-08-29,Saturday,Kids Ethnic Kurta Set,Ethnic Wear,8-9Y,Mustard,1,999.00,0,999.00,UPI,Female,Adult (31-45),Kids,INV001983,16:57:00,P17-89Y-MUSTARD
S003940,2026-08-29,Saturday,Sneakers,Footwear,7,White,1,1499.00,0,1499.00,UPI,Female,Adult (31-45),Men,INV001983,16:57:00,P20-7-WHITE
S003941,2026-08-29,Saturday,Sneakers,Footwear,9,Black,1,1499.00,0,1499.00,UPI,Male,Young Adult (20-30),Men,INV001984,15:43:00,P20-9-BLACK
S003942,2026-08-29,Saturday,Basic Crew T-Shirt,Tops,XL,Olive,1,399.00,0,399.00,UPI,Male,Young Adult (20-30),Men,INV001984,15:43:00,P01-XL-OLIVE
S003943,2026-08-29,Saturday,Graphic Tee,Tops,S,Black,1,499.00,0,499.00,UPI,Other,Adult (31-45),Men,INV001985,21:20:00,P06-S-BLACK
S003944,2026-08-29,Saturday,Sandals,Footwear,5,Black,1,999.00,0,999.00,Card,Female,Adult (31-45),Women,INV001986,12:17:00,P21-5-BLACK
S003945,2026-08-29,Saturday,Printed Top,Tops,XL,Red,2,699.00,0,1398.00,UPI,Female,Young Adult (20-30),Women,INV001987,14:57:00,P12-XL-RED
S003946,2026-08-29,Saturday,Palazzo Kurta Set,Ethnic Wear,L,Maroon,1,1399.00,20,1119.20,Cash,Female,Adult (31-45),Women,INV001988,12:02:00,P14-L-MAROON
S003947,2026-08-29,Saturday,Cotton Kurti,Ethnic Wear,S,Teal,1,999.00,0,999.00,Cash,Female,Adult (31-45),Women,INV001988,12:02:00,P07-S-TEAL
S003948,2026-08-29,Saturday,Polo T-Shirt,Tops,L,Grey,1,699.00,0,699.00,Cash,Female,Adult (31-45),Men,INV001988,12:02:00,P02-L-GREY
S003949,2026-08-29,Saturday,Basic Crew T-Shirt,Tops,XL,Black,1,399.00,0,399.00,Cash,Female,Adult (31-45),Men,INV001988,12:02:00,P01-XL-BLACK
S003950,2026-08-29,Saturday,Palazzo Kurta Set,Ethnic Wear,L,Maroon,1,1399.00,20,1119.20,Card,Female,Young Adult (20-30),Women,INV001989,19:45:00,P14-L-MAROON
S003951,2026-08-29,Saturday,Graphic Tee,Tops,M,Red,1,499.00,0,499.00,UPI,Female,Young Adult (20-30),Men,INV001990,17:47:00,P06-M-RED
S003952,2026-08-29,Saturday,Denim Jeggings,Bottoms,M,Black,1,999.00,0,999.00,Cash,Male,Young Adult (20-30),Women,INV001991,19:50:00,P10-M-BLACK
S003953,2026-08-29,Saturday,Belt,Accessories,32,Brown,1,399.00,0,399.00,Cash,Male,Young Adult (20-30),Accessories,INV001991,19:50:00,P26-32-BROWN
S003954,2026-08-29,Saturday,Sneakers,Footwear,7,Black,1,1499.00,0,1499.00,Cash,Male,Young Adult (20-30),Men,INV001991,19:50:00,P20-7-BLACK
S003955,2026-08-29,Saturday,Women Flats,Footwear,6,Black,1,799.00,0,799.00,UPI,Male,Young Adult (20-30),Women,INV001992,13:56:00,P32-6-BLACK
S003956,2026-08-29,Saturday,Straight Pants,Bottoms,S,Beige,1,799.00,0,799.00,UPI,Male,Young Adult (20-30),Women,INV001992,13:56:00,P09-S-BEIGE
S003957,2026-08-29,Saturday,Basic Crew T-Shirt,Tops,S,Olive,1,399.00,0,399.00,Card,Male,Young Adult (20-30),Men,INV001993,12:59:00,P01-S-OLIVE
S003958,2026-08-29,Saturday,Denim Jeggings,Bottoms,M,Indigo,1,999.00,0,999.00,Card,Male,Young Adult (20-30),Women,INV001993,12:59:00,P10-M-INDIGO
S003959,2026-08-29,Saturday,Crop Top,Tops,S,White,1,599.00,0,599.00,Cash,Female,Adult (31-45),Women,INV001994,19:41:00,P11-S-WHITE
S003960,2026-08-29,Saturday,Basic Crew T-Shirt,Tops,L,Navy,1,399.00,0,399.00,Card,Male,Young Adult (20-30),Men,INV001995,20:23:00,P01-L-NAVY
S003961,2026-08-29,Saturday,Polo T-Shirt,Tops,M,Navy,1,699.00,0,699.00,Card,Male,Young Adult (20-30),Men,INV001995,20:23:00,P02-M-NAVY
S003962,2026-08-29,Saturday,Graphic Tee,Tops,M,White,1,499.00,0,499.00,Card,Male,Teen (13-19),Men,INV001996,12:26:00,P06-M-WHITE
S003963,2026-08-29,Saturday,Printed Top,Tops,L,Red,1,699.00,0,699.00,Card,Male,Teen (13-19),Women,INV001996,12:26:00,P12-L-RED
S003964,2026-08-29,Saturday,Chino Trousers,Bottoms,30,Navy,1,1099.00,0,1099.00,Card,Male,Teen (13-19),Men,INV001996,12:26:00,P04-30-NAVY
S003965,2026-08-29,Saturday,Graphic Tee,Tops,M,Red,1,499.00,0,499.00,Card,Male,Teen (13-19),Men,INV001996,12:26:00,P06-M-RED
S003966,2026-08-29,Saturday,Crop Top,Tops,S,Lavender,1,599.00,0,599.00,Card,Male,Teen (13-19),Women,INV001996,12:26:00,P11-S-LAVENDER
S003967,2026-08-29,Saturday,Graphic Tee,Tops,M,Red,2,499.00,0,998.00,UPI,Male,Adult (31-45),Men,INV001997,19:48:00,P06-M-RED
S003968,2026-08-29,Saturday,Palazzo Kurta Set,Ethnic Wear,L,Maroon,1,1399.00,20,1119.20,UPI,Male,Young Adult (20-30),Women,INV001998,16:40:00,P14-L-MAROON
S003969,2026-08-29,Saturday,Slim Fit Jeans,Bottoms,30,Navy,1,1299.00,0,1299.00,UPI,Male,Young Adult (20-30),Men,INV001998,16:40:00,P03-30-NAVY
S003970,2026-08-29,Saturday,Basic Crew T-Shirt,Tops,XL,Olive,1,399.00,0,399.00,UPI,Female,Adult (31-45),Men,INV001999,18:26:00,P01-XL-OLIVE
S003971,2026-08-29,Saturday,Basic Crew T-Shirt,Tops,L,Navy,2,399.00,0,798.00,UPI,Female,Adult (31-45),Men,INV001999,18:26:00,P01-L-NAVY
S003972,2026-08-29,Saturday,Cotton Kurti,Ethnic Wear,XS,Teal,1,999.00,0,999.00,UPI,Male,Senior (46+),Women,INV002000,14:01:00,P07-XS-TEAL
S003973,2026-08-29,Saturday,Floral Kurti,Ethnic Wear,XL,Blue,1,1199.00,0,1199.00,UPI,Male,Senior (46+),Women,INV002000,14:01:00,P08-XL-BLUE
S003974,2026-08-29,Saturday,Hair Accessories Set,Accessories,OneSize,Multicolor,1,199.00,0,199.00,UPI,Female,Young Adult (20-30),Accessories,INV002001,20:33:00,P28-ONESIZE-MULTICOL
S003975,2026-08-29,Saturday,Printed Top,Tops,L,Blue,1,699.00,0,699.00,UPI,Female,Young Adult (20-30),Women,INV002002,21:26:00,P12-L-BLUE
S003976,2026-08-29,Saturday,Cotton Kurti,Ethnic Wear,S,Mustard,1,999.00,0,999.00,UPI,Female,Young Adult (20-30),Women,INV002002,21:26:00,P07-S-MUSTARD
S003977,2026-08-29,Saturday,Graphic Tee,Tops,XL,White,1,499.00,0,499.00,UPI,Male,Adult (31-45),Men,INV002003,13:31:00,P06-XL-WHITE
S003978,2026-08-29,Saturday,Floral Kurti,Ethnic Wear,M,Green,1,1199.00,0,1199.00,UPI,Male,Adult (31-45),Women,INV002003,13:31:00,P08-M-GREEN
S003979,2026-08-29,Saturday,Basic Crew T-Shirt,Tops,M,Black,1,399.00,0,399.00,UPI,Male,Adult (31-45),Men,INV002004,15:27:00,P01-M-BLACK
S003980,2026-08-29,Saturday,Slim Fit Jeans,Bottoms,32,Black,2,1299.00,0,2598.00,UPI,Male,Adult (31-45),Men,INV002004,15:27:00,P03-32-BLACK
S003981,2026-08-29,Saturday,Kids Ethnic Kurta Set,Ethnic Wear,6-7Y,Mustard,1,999.00,0,999.00,UPI,Male,Adult (31-45),Kids,INV002004,15:27:00,P17-67Y-MUSTARD
